url
https://www.fairprice.com.sg/product/12146955
https://www.fairprice.com.sg/product/13151590
https://www.fairprice.com.sg/product/aladdin-ice-cream-cones-12s-120g-200006
https://www.fairprice.com.sg/product/alor-durian-wafer-21g-x-10-210-g-90152342
https://www.fairprice.com.sg/product/beryl-s-coconut-rolls-original-75-g-90040646
https://www.fairprice.com.sg/product/jules-destrooper-biscuits-butter-crisps-100g-11094022
https://www.fairprice.com.sg/product/julie-s-love-letter-wafer-biscuit-roll-chocolate-705g-10954967
https://www.fairprice.com.sg/product/julie-s-love-letter-wafer-biscuit-roll-strawberry-705g-10954983
https://www.fairprice.com.sg/product/kagi-swiss-chocolate-wafer-minis---dark-13086427
https://www.fairprice.com.sg/product/kagi-swiss-chocolate-wafer-minis-classic-125g-13086424
https://www.fairprice.com.sg/product/lee-cheese-cream-wafers-450-g-90022779
https://www.fairprice.com.sg/product/lee-lemon-cream-wafers-520-g-90022780
https://www.fairprice.com.sg/product/lee-s-bery-wafers-sticks-180-g-90022794
https://www.fairprice.com.sg/product/lee-strawberry-cream-wafers-520-g-90022781
https://www.fairprice.com.sg/product/loacker-classic-mini-crispy-wafers-vanille-20-x-10g-13092626
https://www.fairprice.com.sg/product/loacker-classic-mix-minis-200g-13105138
https://www.fairprice.com.sg/product/loacker-crispy-wafer-bar-milk-175g-12701963
https://www.fairprice.com.sg/product/loacker-crispy-wafer-cremkakao-175g-12228803
https://www.fairprice.com.sg/product/loacker-quadratini-crispy-wafers-chocolate-250g-475419
https://www.fairprice.com.sg/product/loacker-quadratini-crispy-wafers-napolitaner-250g-475435
https://www.fairprice.com.sg/product/marks-spencer-10-waffle-cones-120-g-90154425
https://www.fairprice.com.sg/product/mincher-peanut-flavor-wafer-400-g-90164289
https://www.fairprice.com.sg/product/pei-tien-pei-tien-mini-peanut-flavored-rolls-140-g-90164344
https://www.fairprice.com.sg/product/redondo-cream-wafers-cappuccino-400g-11753470
https://www.fairprice.com.sg/product/schar-schar-wafers-with-lemon-cream-gluten-free-125-g-90173329
https://www.fairprice.com.sg/product/loacker-quadratini-crispy-wafers-tiramisu-220g-10796807
https://www.fairprice.com.sg/product/kagi-mini-chocolate-wafer-hazelnut-125g-13141800
https://www.fairprice.com.sg/product/lee-biscuits-carton-24-pack-cheese-cream-wafers-cubes-24-x-80g-90022798
https://www.fairprice.com.sg/product/lee-biscuits-carton-24-pack-chocolate-cream-wafers-cubes-24-x-90g-90022795
https://www.fairprice.com.sg/product/lee-biscuits-carton-24-pack-strawberry-cream-wafers-cubes-24-x-90g-90022797
https://www.fairprice.com.sg/product/lee-biscuits-carton-24-pack-lemon-cream-wafers-cubes-24-x-90g-90022796
